IMAGE PATH,JOD,JOD STD,CI LOW,CI HIGH,CI RANGE,QUALITY LEVEL,CLUSTER,TOTAL COMPARISONS,IMAGE,SCENE,ATTRIBUTE,SCENE IDX,CONDITION
Overall\927_Indoor_Scene_9.jpg,2.139092218382824,0.6714506816285056,0.9417265822863408,3.3471080317273056,2.4053814494409647,5,24.0,125.0,927_Indoor_Scene_9.jpg,Indoor_Scene_9,Overall,9,Indoor
Overall\948_Indoor_Scene_9.jpg,2.103320515672414,0.3070007016156537,1.5261817479004558,2.6885393441635173,1.1623575962630617,5,24.0,109.0,948_Indoor_Scene_9.jpg,Indoor_Scene_9,Overall,9,Indoor
Overall\886_Indoor_Scene_9.jpg,2.415369906383442,0.3850260758589205,1.6685462864159404,3.327815721124068,1.6592694347081274,5,25.0,136.0,886_Indoor_Scene_9.jpg,Indoor_Scene_9,Overall,9,Indoor
Overall\893_Indoor_Scene_9.jpg,2.3964333631482817,0.3819152861192642,1.5221153657376705,3.047698027454021,1.5255826617163506,5,25.0,88.0,893_Indoor_Scene_9.jpg,Indoor_Scene_9,Overall,9,Indoor
Overall\884_Indoor_Scene_9.jpg,2.5040794191756306,0.2825031966614508,2.0497336414568106,3.1088650285752824,1.0591313871184718,5,26.0,96.0,884_Indoor_Scene_9.jpg,Indoor_Scene_9,Overall,9,Indoor
Overall\892_Indoor_Scene_9.jpg,2.5065865779253294,0.4167330955746511,1.9072486325256508,3.556348307454112,1.6490996749284614,5,26.0,94.0,892_Indoor_Scene_9.jpg,Indoor_Scene_9,Overall,9,Indoor
Overall\905_Indoor_Scene_9.jpg,2.4722855238458967,0.4192554195506219,1.7588059887709109,3.460169164545583,1.701363175774672,5,26.0,112.0,905_Indoor_Scene_9.jpg,Indoor_Scene_9,Overall,9,Indoor
Overall\928_Indoor_Scene_9.jpg,2.9987523666915523,0.5491541352119071,2.4400977045515293,4.273669371093658,1.8335716665421289,5,27.0,130.0,928_Indoor_Scene_9.jpg,Indoor_Scene_9,Overall,9,Indoor
Overall\922_Indoor_Scene_9.jpg,3.02963825946347,0.9849800710800254,0.5727348497035042,4.545047052718127,3.972312203014623,5,27.0,16.0,922_Indoor_Scene_9.jpg,Indoor_Scene_9,Overall,9,Indoor
Overall\935_Indoor_Scene_9.jpg,3.320929749330876,0.9651567619333868,1.548203699283392,5.148147389560105,3.599943690276713,5,27.0,47.0,935_Indoor_Scene_9.jpg,Indoor_Scene_9,Overall,9,Indoor
Overall\982_Indoor_Scene_9.jpg,3.200669805545588,0.9234850523677268,-0.0034194288692255,4.049310522216749,4.052729951085975,5,27.0,70.0,982_Indoor_Scene_9.jpg,Indoor_Scene_9,Overall,9,Indoor
Overall\1001_Indoor_Scene_10.jpg,-4.971275815024356,0.2506426728733463,-5.459896611952369,-4.471990482560637,0.9879061293917326,0,-1.0,109.0,1001_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1083_Indoor_Scene_10.jpg,-3.8124724534667074,0.5710004854355968,-4.799008071055692,-2.6592930528659258,2.139715018189766,0,1.0,70.0,1083_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1000_Indoor_Scene_10.jpg,-3.7292122538977672,0.5979140590763774,-4.862737637485351,-2.5493685472456598,2.3133690902396915,0,1.0,107.0,1000_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1101_Indoor_Scene_10.JPG,-3.544407828006029,0.4930914038566655,-4.427006912306604,-2.488610616914627,1.938396295391977,0,2.0,114.0,1101_Indoor_Scene_10.JPG,Indoor_Scene_10,Overall,10,Indoor
Overall\1095_Indoor_Scene_10.jpg,-3.59402137380812,0.4683289302509966,-4.473485768768429,-2.5166300774545425,1.956855691313886,0,2.0,106.0,1095_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1009_Indoor_Scene_10.jpg,-3.412282250065908,0.4480222624858452,-4.117994161343651,-2.368184881890228,1.7498092794534226,0,-1.0,125.0,1009_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1075_Indoor_Scene_10.jpg,-3.1882565482785457,0.5860115627571396,-4.3810191397338425,-2.0296259992409764,2.351393140492866,0,0.0,144.0,1075_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\987_Indoor_Scene_10.jpg,-3.142971809153995,0.3836747618776042,-3.7590713756643592,-2.3069766188233247,1.4520947568410345,0,0.0,110.0,987_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1033_Indoor_Scene_10.jpg,-2.636734656845229,0.2867231517288568,-3.0738483802742684,-1.9015449237549416,1.1723034565193269,1,3.0,129.0,1033_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1088_Indoor_Scene_10.jpg,-2.595041344277288,0.5123986012876938,-3.5805973663137363,-1.586766682038346,1.9938306842753903,1,3.0,119.0,1088_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\985_Indoor_Scene_10.JPG,-1.5593707734328586,0.724940174901514,-2.443895038498473,0.2689701976603559,2.712865236158829,2,5.0,209.0,985_Indoor_Scene_10.JPG,Indoor_Scene_10,Overall,10,Indoor
Overall\1082_Indoor_Scene_10.jpg,-1.7785359323240124,0.3793831326573065,-2.4533308966138088,-0.9676294161608318,1.4857014804529771,1,4.0,142.0,1082_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1099_Indoor_Scene_10.jpg,-1.8415583699839988,0.34498735404498,-2.54129459880491,-1.1720715876917045,1.369223011113205,1,4.0,135.0,1099_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1100_Indoor_Scene_10.jpg,-1.6137994303693857,0.3094176840709202,-2.130201021536968,-0.9506770146990356,1.1795240068379322,2,5.0,132.0,1100_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1108_Indoor_Scene_10.jpg,-1.3770202389080373,0.5745695872966634,-2.422207881710765,-0.1415240503335054,2.28068383137726,2,6.0,164.0,1108_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1076_Indoor_Scene_10.jpg,-1.3942523907244575,0.4096779295526529,-2.187653646895576,-0.6196649124681546,1.5679887344274213,2,6.0,135.0,1076_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1107_Indoor_Scene_10.jpg,-1.2502419830633162,0.471823383068282,-2.116518084259561,-0.3058925799017474,1.8106255043578132,2,7.0,155.0,1107_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1096_Indoor_Scene_10.jpg,-1.2274043017522172,0.3505947261942712,-1.856938192955233,-0.5694209849798016,1.2875172079754318,2,7.0,155.0,1096_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1002_Indoor_Scene_10.jpg,-1.201451622695367,0.3109746281825836,-1.7759410865350789,-0.5618130751862754,1.214128011348803,2,7.0,148.0,1002_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1093_Indoor_Scene_10.jpg,-1.0849780698870604,0.2947137107154862,-1.6601269782556376,-0.4583969609811889,1.2017300172744487,2,-1.0,149.0,1093_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1090_Indoor_Scene_10.JPG,-0.9870899241668954,0.6684536518002095,-2.327160612900471,0.2227516076741971,2.5499122205746683,2,9.0,255.0,1090_Indoor_Scene_10.JPG,Indoor_Scene_10,Overall,10,Indoor
Overall\1068_Indoor_Scene_10.jpg,-0.9559527966447344,0.3559548351967109,-1.6365549118737317,-0.2014203919958915,1.43513451987784,2,9.0,148.0,1068_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1015_Indoor_Scene_10.jpg,-0.926017112512148,0.3523165857117614,-1.6971545672885346,-0.2386692359863443,1.4584853313021904,2,9.0,149.0,1015_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1061_Indoor_Scene_10.JPG,-0.9443208641740376,0.4353065976568721,-1.6980077056962892,0.0004295880701063,1.6984372937663956,2,9.0,181.0,1061_Indoor_Scene_10.JPG,Indoor_Scene_10,Overall,10,Indoor
Overall\1030_Indoor_Scene_10.jpg,-0.8667427770294404,0.390494872812184,-1.5650140538479582,-0.0900410961204521,1.474972957727506,2,9.0,142.0,1030_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1034_Indoor_Scene_10.jpg,-0.8957514139522352,0.2589616000257698,-1.3771549336863735,-0.3399650405965577,1.0371898930898158,2,9.0,155.0,1034_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1079_Indoor_Scene_10.jpg,-0.8048843407341257,0.3184562073554629,-1.4084433525410305,-0.1420067963368966,1.266436556204134,2,8.0,155.0,1079_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\999_Indoor_Scene_10.JPG,-0.7573418360625382,0.2590411078242646,-1.1994488685524634,-0.2363935902121448,0.9630552783403186,2,8.0,178.0,999_Indoor_Scene_10.JPG,Indoor_Scene_10,Overall,10,Indoor
Overall\1071_Indoor_Scene_10.jpg,-0.7868096780789554,0.2527716209785642,-1.3304460910574714,-0.2711614735992319,1.0592846174582395,2,8.0,179.0,1071_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1004_Indoor_Scene_10.jpg,-0.7030261976072205,0.3320962100225167,-1.550501433469167,-0.1662602957088749,1.384241137760292,2,8.0,179.0,1004_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1087_Indoor_Scene_10.jpg,-0.7429624839128067,0.382557647131626,-1.6081920976398345,-0.1214761895943749,1.4867159080454593,2,8.0,203.0,1087_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1039_Indoor_Scene_10.jpg,-0.6092741582109326,0.3308928677452967,-1.2102280696811532,0.1172246447920244,1.3274527144731776,3,-1.0,151.0,1039_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1103_Indoor_Scene_10.jpg,-0.429546827012556,0.5716236010446379,-1.4414783233094284,0.7581484888225312,2.1996268121319598,3,10.0,164.0,1103_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\991_Indoor_Scene_10.jpg,-0.7311285518393416,0.5326466891323809,-1.7164472196983154,0.1653617986510151,1.8818090183493303,2,8.0,142.0,991_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1048_Indoor_Scene_10.jpg,-0.5891853662002463,0.3323829195443767,-1.2905845541744303,0.0190819610654582,1.3096665152398888,2,-1.0,191.0,1048_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1066_Indoor_Scene_10.jpg,-0.5242385095579861,0.27016093541217,-1.0715661808056829,0.00047563974158,1.0720418205472628,3,10.0,168.0,1066_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1023_Indoor_Scene_10.jpg,-0.4779103382295326,0.4263437753103652,-1.3221300725842882,0.3862818614019283,1.7084119339862165,3,10.0,148.0,1023_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1078_Indoor_Scene_10.jpg,-0.4196372569053643,0.4160728104879256,-1.1664013284755272,0.398027001741201,1.564428330216728,3,10.0,161.0,1078_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\988_Indoor_Scene_10.jpg,-0.3857579792805073,0.3062260076651215,-1.022176354759951,0.2020029824468562,1.2241793372068073,3,10.0,144.0,988_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1016_Indoor_Scene_10.jpg,-0.3117091550672929,0.295215353165881,-0.8976937059098731,0.2515401321813859,1.149233838091259,3,11.0,145.0,1016_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1060_Indoor_Scene_10.jpg,-0.3689859284533547,0.3488364747910719,-1.0921950803883338,0.1817673552574608,1.2739624356457946,3,10.0,137.0,1060_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1097_Indoor_Scene_10.jpg,-0.2961494700680874,0.4548734183435815,-1.2501122468497683,0.5466433768714819,1.7967556237212503,3,11.0,156.0,1097_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1012_Indoor_Scene_10.jpg,-0.2762762653551625,0.2795249324629933,-0.8134302700654777,0.2431816396620268,1.0566119097275046,3,11.0,141.0,1012_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\992_Indoor_Scene_10.jpg,-0.2920377842460047,0.3968112582903251,-1.191052629805135,0.4529747295853837,1.6440273593905186,3,11.0,150.0,992_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1094_Indoor_Scene_10.jpg,-0.1862960760791907,0.3234752224531909,-0.7548900833043164,0.5013197037408549,1.2562097870451714,3,12.0,147.0,1094_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1013_Indoor_Scene_10.JPG,-0.1714982831908218,0.3384773793204814,-0.7399310747085857,0.6035822603595918,1.3435133350681774,3,12.0,143.0,1013_Indoor_Scene_10.JPG,Indoor_Scene_10,Overall,10,Indoor
Overall\1029_Indoor_Scene_10.jpg,-0.2535391155423663,0.3283430987178823,-0.8417518588709149,0.409993152565172,1.2517450114360869,3,11.0,137.0,1029_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1073_Indoor_Scene_10.jpg,-0.2164691839797306,0.3416919424237634,-0.925986884939646,0.4624407817880381,1.3884276667276845,3,12.0,146.0,1073_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1092_Indoor_Scene_10.jpg,-0.2279402001218364,0.2906715803723613,-0.7482168585072064,0.3517792351802928,1.0999960936874993,3,12.0,136.0,1092_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1032_Indoor_Scene_10.jpg,-0.2634662165508489,0.536777015218356,-1.3793836594830966,0.6698886427441185,2.049272302227215,3,11.0,164.0,1032_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1055_Indoor_Scene_10.jpg,-0.2262313790629709,0.3933485679575986,-0.9355302444149928,0.4793398421979526,1.4148700866129456,3,12.0,137.0,1055_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1085_Indoor_Scene_10.jpg,-0.1776245976030212,0.2363695198383859,-0.6271990184230597,0.3201437245643479,0.9473427429874076,3,12.0,141.0,1085_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1031_Indoor_Scene_10.jpg,-0.1450371373046406,0.3039551535818965,-0.7507017967454849,0.4300947811869821,1.180796577932467,3,13.0,141.0,1031_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\998_Indoor_Scene_10.JPG,-0.1391531500906072,0.330384082940317,-0.7309620179172788,0.5776701294222559,1.3086321473395346,3,13.0,147.0,998_Indoor_Scene_10.JPG,Indoor_Scene_10,Overall,10,Indoor
Overall\1044_Indoor_Scene_10.jpg,-0.1562298738488462,0.2915073010731149,-0.713576670723409,0.4091616000163213,1.1227382707397302,3,13.0,150.0,1044_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1074_Indoor_Scene_10.JPG,-0.1137350101481473,0.3888531031312373,-0.7746600241392733,0.6926086722187341,1.4672686963580075,3,13.0,142.0,1074_Indoor_Scene_10.JPG,Indoor_Scene_10,Overall,10,Indoor
Overall\1050_Indoor_Scene_10.jpg,-0.1081890552480192,0.2843251343612059,-0.6622223510638635,0.4558756990210771,1.118098050084941,3,13.0,139.0,1050_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1051_Indoor_Scene_10.jpg,-0.0705859479353517,0.2706113168135455,-0.610020579869415,0.4928007437823381,1.1028213236517532,3,13.0,134.0,1051_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1059_Indoor_Scene_10.jpg,-0.1215424555347899,0.3054426551340989,-0.7045152252425492,0.5081940011530672,1.2127092263956163,3,13.0,147.0,1059_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1089_Indoor_Scene_10.jpg,0.0291114884624786,0.2556918696916864,-0.4741594525171543,0.5450364116891319,1.0191958642062862,3,14.0,136.0,1089_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1091_Indoor_Scene_10.jpg,0.0478467972964166,0.2355329520020063,-0.4123971746886594,0.5074011927901155,0.9197983674787747,3,14.0,140.0,1091_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1063_Indoor_Scene_10.jpg,0.0767931850435821,0.2301663069991344,-0.4024191257353804,0.5236786130795191,0.9260977388148997,3,14.0,138.0,1063_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\989_Indoor_Scene_10.jpg,0.0869858576487147,0.3088977647560152,-0.4616896620918166,0.7513490437519981,1.2130387058438146,4,-1.0,140.0,989_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1018_Indoor_Scene_10.jpg,0.2464799299478848,0.3774797636270937,-0.4462768796240681,1.0288586081562965,1.4751354877803646,4,15.0,139.0,1018_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1054_Indoor_Scene_10.JPG,0.2068985288072452,0.3695809240293755,-0.4859105813229378,0.9343807015169648,1.4202912828399026,4,15.0,143.0,1054_Indoor_Scene_10.JPG,Indoor_Scene_10,Overall,10,Indoor
Overall\1008_Indoor_Scene_10.jpg,0.2506978483391689,0.304116716560286,-0.3474861226332186,0.7999739113965704,1.147460034029789,4,15.0,152.0,1008_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1070_Indoor_Scene_10.jpg,0.4035568858818108,1.0572437059435262,-1.4511083984368067,2.3963483621160098,3.847456760552817,4,16.0,219.0,1070_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1038_Indoor_Scene_10.JPG,0.2755282907777684,0.2409189462148962,-0.2154311481581831,0.7427743794182373,0.9582055275764204,4,15.0,138.0,1038_Indoor_Scene_10.JPG,Indoor_Scene_10,Overall,10,Indoor
Overall\1022_Indoor_Scene_10.jpg,0.4785859711178641,0.5966257498980382,-0.5672876762019626,1.6212540242724274,2.18854170047439,4,17.0,146.0,1022_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1042_Indoor_Scene_10.jpg,0.3331527280812106,0.2984577957009667,-0.2478086072522623,0.9386183855580078,1.1864269928102702,4,16.0,139.0,1042_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1019_Indoor_Scene_10.jpg,0.2393029832238283,0.3993630338526396,-0.6459199001921795,0.8896949184231623,1.5356148186153418,4,15.0,154.0,1019_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1069_Indoor_Scene_10.jpg,0.331356017969689,0.2804819237487222,-0.3699355262360317,0.7965801531502181,1.16651567938625,4,16.0,163.0,1069_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1049_Indoor_Scene_10.jpg,0.4621583997678138,0.4012123968466703,-0.362393101989074,1.2225196937311045,1.5849127957201783,4,17.0,145.0,1049_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1056_Indoor_Scene_10.JPG,0.393372110345484,0.2413619822451577,-0.0467949446825433,0.9009498939474372,0.9477448386299804,4,16.0,148.0,1056_Indoor_Scene_10.JPG,Indoor_Scene_10,Overall,10,Indoor
Overall\1006_Indoor_Scene_10.jpg,0.4108413871266327,0.3328626597752902,-0.298140635270351,1.0341957441113043,1.3323363793816554,4,16.0,142.0,1006_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\986_Indoor_Scene_10.jpg,0.4701843636940271,0.296605511301212,-0.1559354470692114,1.0601514735402242,1.2160869206094356,4,17.0,144.0,986_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1040_Indoor_Scene_10.jpg,0.5230154038929192,0.2571958957557191,-0.0115463472836292,1.0350047942267822,1.0465511415104114,4,18.0,143.0,1040_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1017_Indoor_Scene_10.jpg,0.4824639930256794,0.323560107955173,-0.1366373924787893,1.133661723078966,1.2702991155577554,4,17.0,139.0,1017_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1047_Indoor_Scene_10.jpg,0.5855333144182063,0.4305830969446712,-0.1834423761769013,1.460874178234094,1.6443165544109952,4,18.0,138.0,1047_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1086_Indoor_Scene_10.jpg,0.5992345719301163,0.3566354745995065,-0.0497287803584449,1.3033514129040595,1.3530801932625045,4,18.0,147.0,1086_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1109_Indoor_Scene_10.jpg,0.6580165699549803,0.4540885225378341,-0.1942590793980238,1.6037934799455462,1.79805255934357,4,18.0,165.0,1109_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\995_Indoor_Scene_10.jpg,0.5678967536579541,0.3212538704493602,-0.1888765662868812,1.0460775764696733,1.2349541427565545,4,18.0,167.0,995_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1067_Indoor_Scene_10.jpg,0.6771885872187187,0.3063816682245642,0.1237862111314355,1.3098118322586314,1.1860256211271958,5,-1.0,167.0,1067_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1043_Indoor_Scene_10.jpg,0.4610133541821374,0.4628352407390182,-0.4567354171953722,1.024186256716951,1.4809216739123232,4,17.0,291.0,1043_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1084_Indoor_Scene_10.jpg,0.7368871584187489,0.4005196447578398,-0.0058131852609456,1.6078722612445662,1.6136854465055115,5,19.0,141.0,1084_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1035_Indoor_Scene_10.jpg,0.7430044563365855,0.2787862805213943,0.1647475632558197,1.2547856721554262,1.0900381088996065,5,19.0,157.0,1035_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\990_Indoor_Scene_10.jpg,0.9037223320932274,0.6181058992623951,-0.2816755220476074,1.9971353823882123,2.27881090443582,5,21.0,189.0,990_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1058_Indoor_Scene_10.jpg,0.7612750855170932,0.3708457094846254,0.0748701445010149,1.5054802541742205,1.4306101096732056,5,19.0,144.0,1058_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1062_Indoor_Scene_10.jpg,0.8031426307942288,0.2916410596947645,0.2359144249997226,1.3566568855145502,1.1207424605148275,5,21.0,142.0,1062_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\996_Indoor_Scene_10.jpg,0.8357470537156847,0.2343322764083127,0.3573273765653421,1.3043615469164689,0.9470341703511266,5,21.0,192.0,996_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1104_Indoor_Scene_10.jpg,0.7408908534716835,0.3805102842455633,-0.1397002124519351,1.28959174536644,1.4292919578183751,4,-1.0,155.0,1104_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1005_Indoor_Scene_10.jpg,0.8564875652947523,0.3217464177496673,0.2728974264566345,1.5283735926254736,1.255476166168839,5,21.0,149.0,1005_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1080_Indoor_Scene_10.jpg,0.872927611520625,0.2701036196855348,0.3816580700447451,1.4421477621443006,1.0604896920995557,5,21.0,155.0,1080_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1102_Indoor_Scene_10.jpg,0.9225615155314332,0.3510450532280343,0.2351178460424044,1.6061168196436413,1.370998973601237,5,21.0,169.0,1102_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1052_Indoor_Scene_10.jpg,0.9350383440248388,0.2226957465707949,0.4627982059773662,1.3356981078453625,0.8728999018679963,5,21.0,189.0,1052_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1098_Indoor_Scene_10.jpg,1.0627090032305555,0.420382267748848,0.2227214986274717,1.9380187863582232,1.7152972877307515,5,22.0,169.0,1098_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1045_Indoor_Scene_10.jpg,1.0380279796989331,0.3048388473244811,0.4599420297726239,1.6111464397854958,1.1512044100128718,5,22.0,155.0,1045_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1014_Indoor_Scene_10.jpg,1.0834421068084703,0.2780469212567069,0.529794436677781,1.6452526479733036,1.1154582112955227,5,22.0,156.0,1014_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1010_Indoor_Scene_10.jpg,1.0497070796958423,0.3099554382695805,0.3869525161167388,1.6312325083896355,1.2442799922728969,5,22.0,157.0,1010_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1053_Indoor_Scene_10.jpg,1.145874958599358,0.2693271169608306,0.6433330076703511,1.6741629597154266,1.0308299520450754,5,23.0,170.0,1053_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1064_Indoor_Scene_10.jpg,1.1808645286991413,0.3329603473851529,0.505926481649715,1.859281188119484,1.3533547064697689,5,23.0,142.0,1064_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1106_Indoor_Scene_10.jpg,1.4022402667235128,0.5397121510557975,0.6320165265948995,2.512572251682695,1.880555725087796,6,25.0,160.0,1106_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1024_Indoor_Scene_10.jpg,1.2849064944574653,0.3096026181335681,0.7452220984262539,1.980129167937144,1.23490706951089,5,24.0,181.0,1024_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1105_Indoor_Scene_10.jpg,1.2833410426665646,0.425462448679186,0.424295764810772,2.16924884128634,1.7449530764755683,5,24.0,140.0,1105_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1021_Indoor_Scene_10.jpg,1.344138007711411,0.4042469981754754,0.6116279037079073,2.07855854255976,1.4669306388518526,5,24.0,187.0,1021_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1026_Indoor_Scene_10.jpg,1.2223160938909734,0.3825025829233692,0.3427772842770621,1.8511331814844352,1.508355897207373,5,23.0,151.0,1026_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
Overall\1037_Indoor_Scene_10.jpg,1.3000531922158611,0.4034131082519567,0.4238834488259785,2.024255131320384,1.6003716824944054,5,24.0,186.0,1037_Indoor_Scene_10.jpg,Indoor_Scene_10,Overall,10,Indoor
