IMAGE PATH,JOD,JOD STD,CI LOW,CI HIGH,CI RANGE,QUALITY LEVEL,CLUSTER,TOTAL COMPARISONS,IMAGE,SCENE,ATTRIBUTE,SCENE IDX,CONDITION
Details\794_Indoor_Scene_8.jpg,1.355018087344905,0.3282457526180105,0.6164405517501237,1.9638179126283728,1.347377360878249,4,18.0,138.0,794_Indoor_Scene_8.jpg,Indoor_Scene_8,Details,8,Indoor
Details\852_Indoor_Scene_8.jpg,1.4836641298933182,0.4582154547157429,0.5710255353504465,2.358903053848514,1.7878775184980673,4,18.0,114.0,852_Indoor_Scene_8.jpg,Indoor_Scene_8,Details,8,Indoor
Details\855_Indoor_Scene_8.jpg,1.524076731869161,0.6271512318856876,0.3346051234063364,2.7496590546537942,2.4150539312474577,4,18.0,115.0,855_Indoor_Scene_8.jpg,Indoor_Scene_8,Details,8,Indoor
Details\764_Indoor_Scene_8.jpg,1.7235556749647567,0.4551437119484244,0.7638925829840426,2.571882376602396,1.807989793618353,4,16.0,107.0,764_Indoor_Scene_8.jpg,Indoor_Scene_8,Details,8,Indoor
Details\850_Indoor_Scene_8.jpg,1.6979350209275008,0.5268076556282164,0.6029283297219796,2.6522672618482344,2.049338932126255,4,16.0,171.0,850_Indoor_Scene_8.jpg,Indoor_Scene_8,Details,8,Indoor
Details\817_Indoor_Scene_8.jpg,1.7409024488268126,0.4489538248629222,0.8888776146927618,2.6197852950749256,1.7309076803821637,4,16.0,117.0,817_Indoor_Scene_8.jpg,Indoor_Scene_8,Details,8,Indoor
Details\761_Indoor_Scene_8.jpg,1.7321095776776263,0.328185953085876,1.0784069269681962,2.3646056773354127,1.2861987503672163,4,16.0,129.0,761_Indoor_Scene_8.jpg,Indoor_Scene_8,Details,8,Indoor
Details\780_Indoor_Scene_8.jpg,1.861605901631873,0.3700540803858402,1.105880344316324,2.57019167532806,1.464311331011736,4,-1.0,117.0,780_Indoor_Scene_8.jpg,Indoor_Scene_8,Details,8,Indoor
Details\823_Indoor_Scene_8.jpg,2.097851343634045,0.3868921645581634,1.3007448157382822,2.8521361433437016,1.5513913276054194,5,20.0,141.0,823_Indoor_Scene_8.jpg,Indoor_Scene_8,Details,8,Indoor
Details\782_Indoor_Scene_8.jpg,2.1351798057726934,0.4958747357120748,1.2047716850709165,3.222706187744823,2.0179345026739064,5,20.0,101.0,782_Indoor_Scene_8.jpg,Indoor_Scene_8,Details,8,Indoor
Details\775_Indoor_Scene_8.jpg,2.6519389450986792,0.3846018419415913,1.8463779351168703,3.31841577616311,1.4720378410462398,5,-1.0,144.0,775_Indoor_Scene_8.jpg,Indoor_Scene_8,Details,8,Indoor
Details\792_Indoor_Scene_8.jpg,2.764930146866887,0.3253901036945619,2.1475679645665804,3.4241345818600566,1.2765666172934762,5,-1.0,126.0,792_Indoor_Scene_8.jpg,Indoor_Scene_8,Details,8,Indoor
Details\766_Indoor_Scene_8.jpg,2.863451437733432,0.5325376401342015,1.7451718349315235,3.868736612503,2.123564777571476,5,-1.0,159.0,766_Indoor_Scene_8.jpg,Indoor_Scene_8,Details,8,Indoor
Details\849_Indoor_Scene_8.jpg,2.974725848231253,0.4446814217348047,2.136995545373325,3.874380882926124,1.7373853375527992,5,-1.0,105.0,849_Indoor_Scene_8.jpg,Indoor_Scene_8,Details,8,Indoor
Details\797_Indoor_Scene_8.jpg,3.1500203339924027,0.4499260462747362,2.255941601945888,4.020546748137908,1.7646051461920198,5,-1.0,94.0,797_Indoor_Scene_8.jpg,Indoor_Scene_8,Details,8,Indoor
Details\931_Indoor_Scene_9.jpg,-7.284062399211073,0.4679720612701513,-8.185818721574938,-6.342446103962861,1.8433726176120768,0,-1.0,164.0,931_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\867_Indoor_Scene_9.JPG,-3.674353543245371,0.2663855801316993,-4.168041648551784,-3.1559326613680487,1.0121089871837348,1,-1.0,151.0,867_Indoor_Scene_9.JPG,Indoor_Scene_9,Details,9,Indoor
Details\879_Indoor_Scene_9.jpg,-3.5528658668814197,0.2828729484972574,-4.043617430957164,-2.90657249174685,1.1370449392103137,1,-1.0,142.0,879_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\868_Indoor_Scene_9.jpg,-2.800737735673423,0.3709654743674746,-3.4723136422959717,-2.0454893063953667,1.4268243359006043,1,-1.0,142.0,868_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\932_Indoor_Scene_9.jpg,-2.740283772257301,0.3134581358464013,-3.2624479017439123,-2.0949813851075314,1.167466516636381,1,-1.0,131.0,932_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\958_Indoor_Scene_9.jpg,-2.4777234230697585,0.3665183416068173,-3.1849897774810696,-1.8370989006592704,1.3478908768217992,1,-1.0,117.0,958_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\926_Indoor_Scene_9.jpg,-2.2783373928758084,0.336603210693273,-2.9000119614844926,-1.514158825618109,1.3858531358663837,2,-1.0,122.0,926_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\933_Indoor_Scene_9.jpg,-2.1028265282501364,0.3374589550681693,-2.685032161500543,-1.3608612102417796,1.3241709512587632,2,0.0,121.0,933_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\871_Indoor_Scene_9.jpg,-2.05936980290245,0.3417495355689451,-2.672064572466474,-1.3921203987090398,1.2799441737574342,2,0.0,120.0,871_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\915_Indoor_Scene_9.jpg,-1.9458022924372167,0.4219330093333842,-2.602093572437606,-0.9921964253776444,1.6098971470599623,2,-1.0,133.0,915_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\877_Indoor_Scene_9.jpg,-1.7699949411907054,0.2728647389420452,-2.34805130282544,-1.2802029886281885,1.067848314197252,2,3.0,140.0,877_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\918_Indoor_Scene_9.jpg,-1.8404515608476912,0.7497173676855045,-3.1083887922550653,-0.3427882545330197,2.7656005377220456,2,3.0,125.0,918_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\930_Indoor_Scene_9.JPG,-1.6879112489150738,0.2960426783502192,-2.213216869687443,-1.0681815814681612,1.1450352882192818,2,2.0,116.0,930_Indoor_Scene_9.JPG,Indoor_Scene_9,Details,9,Indoor
Details\894_Indoor_Scene_9.jpg,-1.644108693318966,0.3586050164740279,-2.4172865048218783,-0.9366030454444016,1.4806834593774767,2,2.0,148.0,894_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\890_Indoor_Scene_9.jpg,-1.5317584562930635,0.5034569583454488,-2.4517723165455183,-0.3670302312370544,2.084742085308464,2,1.0,122.0,890_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\872_Indoor_Scene_9.jpg,-1.620513967649722,0.4903115708029529,-2.5961381539304527,-0.6670783942287108,1.9290597597017416,2,2.0,124.0,872_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\941_Indoor_Scene_9.JPG,-1.4652611226587708,0.3683351785050784,-2.1720468463785623,-0.7471287596768332,1.424918086701729,2,1.0,132.0,941_Indoor_Scene_9.JPG,Indoor_Scene_9,Details,9,Indoor
Details\913_Indoor_Scene_9.jpg,-1.5165386161148586,0.4495598079831123,-2.459811599393458,-0.7036116699162488,1.7561999294772097,2,1.0,157.0,913_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\975_Indoor_Scene_9.jpg,-1.402588315952361,0.2503250778998236,-1.87595620009091,-0.8803975349721582,0.9955586651187518,2,-1.0,129.0,975_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\885_Indoor_Scene_9.jpg,-1.311973228463983,0.4067833328424133,-1.9948253472519533,-0.4389606059344485,1.5558647413175049,3,-1.0,153.0,885_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\924_Indoor_Scene_9.jpg,-1.2394193007353898,0.3619114402185941,-1.8707168801902647,-0.451403026329395,1.41931385386087,3,-1.0,118.0,924_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\861_Indoor_Scene_9.JPG,-1.176552949456002,0.2916174492960304,-1.708455868353358,-0.5752669699895272,1.1331888983638307,3,6.0,126.0,861_Indoor_Scene_9.JPG,Indoor_Scene_9,Details,9,Indoor
Details\945_Indoor_Scene_9.jpg,-1.144547220755384,0.3896379184197059,-1.806931242956569,-0.370144010294823,1.436787232661746,3,6.0,111.0,945_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\883_Indoor_Scene_9.jpg,-1.1618047490819197,0.3773887996818136,-1.8849728013056732,-0.3787432672586109,1.5062295340470624,3,6.0,130.0,883_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\974_Indoor_Scene_9.JPG,-1.1228822631627893,0.3939220540989863,-1.796178311094902,-0.2355778545543312,1.560600456540571,3,6.0,121.0,974_Indoor_Scene_9.JPG,Indoor_Scene_9,Details,9,Indoor
Details\942_Indoor_Scene_9.jpg,-1.0206986807405067,0.3321191216010734,-1.6944537883715691,-0.358961809038552,1.335491979333017,3,-1.0,111.0,942_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\957_Indoor_Scene_9.jpg,-0.8871435780815156,0.3508828264235987,-1.5432404376002744,-0.1868538645852725,1.3563865730150018,3,5.0,117.0,957_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\978_Indoor_Scene_9.JPG,-0.911353774887354,0.3441799771543831,-1.5541622757888502,-0.2471315531131449,1.3070307226757054,3,5.0,131.0,978_Indoor_Scene_9.JPG,Indoor_Scene_9,Details,9,Indoor
Details\901_Indoor_Scene_9.jpg,-0.8439980318974273,0.2949189394596633,-1.3747363484379296,-0.2387589333801347,1.1359774150577948,3,5.0,112.0,901_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\904_Indoor_Scene_9.jpg,-0.7789725242876469,0.3770314680878427,-1.483988459761773,-0.045969089100409,1.438019370661364,3,7.0,136.0,904_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\968_Indoor_Scene_9.jpg,-0.7857550154847017,0.3832969084656324,-1.4674773851883625,0.0601787425325911,1.5276561277209535,3,7.0,123.0,968_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\971_Indoor_Scene_9.JPG,-0.7652703061141178,0.3561706693670945,-1.4492025477855075,-0.0256574930116347,1.4235450547738728,3,7.0,117.0,971_Indoor_Scene_9.JPG,Indoor_Scene_9,Details,9,Indoor
Details\949_Indoor_Scene_9.jpg,-0.705251581237494,0.395259036886041,-1.5195625012773084,0.0737351343626497,1.5932976356399582,3,4.0,114.0,949_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\895_Indoor_Scene_9.jpg,-0.6365835427212481,0.3192948435132528,-1.2669064593675436,-0.0428417891978365,1.224064670169707,3,4.0,118.0,895_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\947_Indoor_Scene_9.jpg,-0.570615576489301,0.5116790014045564,-1.4394158379300268,0.5170270501055079,1.956442888035535,4,8.0,117.0,947_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\980_Indoor_Scene_9.jpg,-0.605864955283354,0.4046546786331012,-1.370555962086009,0.2034021118109943,1.5739580738970034,4,8.0,118.0,980_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\912_Indoor_Scene_9.jpg,-0.5087539995525538,0.4342654296890712,-1.2601875098409665,0.4569086362311617,1.717096146072128,4,8.0,117.0,912_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\870_Indoor_Scene_9.jpg,-0.5307569776091157,0.4147188880833529,-1.4305653277438122,0.3233615741383634,1.7539269018821757,4,8.0,121.0,870_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\908_Indoor_Scene_9.jpg,-0.4790708292096045,0.4715659426526888,-1.3245225156780205,0.4904353279191178,1.8149578435971383,4,8.0,112.0,908_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\899_Indoor_Scene_9.jpg,-0.6336981133668137,0.7501997461671029,-2.0005992688715866,0.6702508649170617,2.6708501337886483,4,8.0,134.0,899_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\951_Indoor_Scene_9.jpg,-0.3660575729157521,0.542817639024421,-1.2203596331968212,0.6924934249775094,1.9128530581743304,4,10.0,119.0,951_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\940_Indoor_Scene_9.jpg,-0.4246897990697257,0.2302474609721714,-0.8800866700515967,0.0232517559058117,0.9033384259574084,4,10.0,110.0,940_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\970_Indoor_Scene_9.jpg,-0.4293254934123473,0.3145368154293771,-1.0657631287164804,0.2026771245368595,1.26844025325334,4,10.0,112.0,970_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\889_Indoor_Scene_9.jpg,-0.4116242077108225,0.2656470120547188,-0.9697610474445976,0.0804605014207738,1.0502215488653714,4,10.0,109.0,889_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\959_Indoor_Scene_9.JPG,-0.3800579194668496,0.388649542571457,-1.1341489535003586,0.3541996386104334,1.4883485921107922,4,10.0,114.0,959_Indoor_Scene_9.JPG,Indoor_Scene_9,Details,9,Indoor
Details\906_Indoor_Scene_9.jpg,-0.2563942440114236,0.38721172677807,-0.9901716446262028,0.470909951209458,1.4610815958356609,4,9.0,118.0,906_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\943_Indoor_Scene_9.JPG,-0.2162075267112722,0.3701662021773514,-0.9543312793390052,0.5601389566263495,1.5144702359653548,4,9.0,110.0,943_Indoor_Scene_9.JPG,Indoor_Scene_9,Details,9,Indoor
Details\866_Indoor_Scene_9.JPG,-0.1972806154328524,0.3785945126116568,-0.8483571968869814,0.613426422763724,1.4617836196507057,4,9.0,119.0,866_Indoor_Scene_9.JPG,Indoor_Scene_9,Details,9,Indoor
Details\865_Indoor_Scene_9.jpg,-0.1800873388883736,0.394156501920578,-0.8529099274305894,0.6723951131548107,1.5253050405854,4,9.0,119.0,865_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\979_Indoor_Scene_9.jpg,-0.1899937998312753,0.3137256454968768,-0.7957855513279775,0.4434003944137166,1.239185945741694,4,9.0,111.0,979_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\882_Indoor_Scene_9.jpg,-0.1354181565079649,0.3157690588313168,-0.7092868077071182,0.5176919565607959,1.2269787642679142,4,11.0,109.0,882_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\937_Indoor_Scene_9.jpg,-0.1601721686801121,0.4894323903741195,-1.0868937743800735,0.8598577772481323,1.946751551628206,4,9.0,108.0,937_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\869_Indoor_Scene_9.jpg,-0.1073163778316057,0.524336803221564,-1.1852396469578048,0.9497172066735482,2.134956853631353,4,11.0,111.0,869_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\863_Indoor_Scene_9.jpg,-0.1738097132715392,0.4334651593433177,-1.0108594466745506,0.7235453345035069,1.7344047811780574,4,9.0,130.0,863_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\862_Indoor_Scene_9.jpg,-0.0881797001932443,0.326964432469925,-0.7738155359622231,0.547376805837007,1.3211923417992302,4,11.0,188.0,862_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\925_Indoor_Scene_9.jpg,-0.0343184354067555,0.4175335260855006,-0.7627427320686798,0.85993695127196,1.6226796833406398,5,-1.0,110.0,925_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\952_Indoor_Scene_9.jpg,-0.0423866153878815,0.28393858661237,-0.5945913579799675,0.5247488276742478,1.1193401856542151,4,11.0,119.0,952_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\874_Indoor_Scene_9.jpg,0.1394845112309226,0.3535544565372356,-0.5642855472955898,0.8315871077403875,1.3958726550359772,5,12.0,118.0,874_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\900_Indoor_Scene_9.jpg,0.1870740804878854,0.4791410920868269,-0.6799009279029308,1.2305277211204912,1.910428649023422,5,12.0,123.0,900_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\934_Indoor_Scene_9.jpg,0.2155731919296905,0.2121505532629222,-0.2074279689008859,0.619471345879971,0.8268993147808569,5,12.0,126.0,934_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\873_Indoor_Scene_9.jpg,-0.0117815961966721,0.8648448248589676,-2.3054102268594683,1.0056193037935304,3.3110295306529984,4,11.0,149.0,873_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\939_Indoor_Scene_9.jpg,0.2074975335971475,0.434625961009476,-0.6869823639738438,1.0516490391565152,1.7386314031303591,5,12.0,109.0,939_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\954_Indoor_Scene_9.jpg,0.2293859815524599,0.3381528662523641,-0.4933219011979249,0.8935166959618438,1.3868385971597688,5,12.0,123.0,954_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\953_Indoor_Scene_9.jpg,0.2355345355880259,0.335472852771823,-0.4259632435070717,0.8927346921278293,1.3186979356349011,5,12.0,116.0,953_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\972_Indoor_Scene_9.jpg,0.3078192375800145,0.4604033418173692,-0.6274550589144855,1.155412146830314,1.7828672057447994,5,13.0,108.0,972_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\946_Indoor_Scene_9.jpg,0.2762495752017087,0.38783028046525,-0.5729702204292152,0.9716670273204988,1.544637247749714,5,13.0,110.0,946_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\897_Indoor_Scene_9.jpg,0.2608466593113636,0.4849565512097387,-0.6972029902308539,1.1825945052046594,1.8797974954355128,5,12.0,115.0,897_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\916_Indoor_Scene_9.jpg,0.2797381595016119,0.2456513794931205,-0.2263351365372603,0.7433832212553972,0.9697183577926576,5,13.0,112.0,916_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\898_Indoor_Scene_9.jpg,0.3234188614761442,0.5487078853220467,-0.792462549029478,1.319191354461864,2.111653903491342,5,13.0,132.0,898_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\920_Indoor_Scene_9.jpg,0.3594570320980668,0.4287785630696485,-0.4861312647846107,1.185038290330097,1.671169555114708,5,13.0,112.0,920_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\969_Indoor_Scene_9.jpg,0.3429233780853805,0.3597536715023128,-0.473574211437603,0.9861949359708568,1.4597691474084598,5,13.0,111.0,969_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\903_Indoor_Scene_9.jpg,0.4181192780569579,0.4883727360311223,-0.5093286126935205,1.4037259535199549,1.913054566213475,5,14.0,113.0,903_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\914_Indoor_Scene_9.jpg,0.4253439241913064,0.3933759348167725,-0.2179941260496261,1.2815231784655454,1.4995173045151715,5,14.0,114.0,914_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\919_Indoor_Scene_9.jpg,0.4112703671616919,0.2609256386732335,-0.1358553074722814,0.9076787895176576,1.0435340969899392,5,14.0,120.0,919_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\961_Indoor_Scene_9.jpg,0.4073398956404571,0.3980543651266952,-0.3594606378511542,1.0953308095860257,1.45479144743718,5,14.0,108.0,961_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\936_Indoor_Scene_9.jpg,0.4165696732321132,0.5126407610264586,-0.6269834950329927,1.3588196308930898,1.9858031259260824,5,14.0,137.0,936_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\981_Indoor_Scene_9.jpg,0.4246398655602826,0.5254298429229199,-0.7307272167425122,1.307394634379818,2.0381218511223302,5,14.0,113.0,981_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\944_Indoor_Scene_9.jpg,0.5038970781548567,0.3341662715371322,-0.1354073983499408,1.1425646727311982,1.277972071081139,5,15.0,111.0,944_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\880_Indoor_Scene_9.jpg,0.526742964961654,0.492527148969511,-0.4263891683156771,1.3879016964429214,1.8142908647585985,5,15.0,108.0,880_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\955_Indoor_Scene_9.jpg,0.5504599175771163,0.2704498113858843,0.0785065510615775,1.1250497603791454,1.046543209317568,5,15.0,108.0,955_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\888_Indoor_Scene_9.jpg,0.5753642344995417,0.5347209114731502,-0.5341833697030228,1.6375286177991597,2.1717119875021824,5,15.0,118.0,888_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\881_Indoor_Scene_9.jpg,0.6236732519648819,0.4115712923246141,-0.2375415829206597,1.3690871152229125,1.6066286981435722,5,15.0,116.0,881_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\917_Indoor_Scene_9.JPG,0.6635272224459742,0.7680630010504816,-0.8446585208315602,2.0053968596789598,2.8500553805105198,5,15.0,165.0,917_Indoor_Scene_9.JPG,Indoor_Scene_9,Details,9,Indoor
Details\921_Indoor_Scene_9.JPG,0.6850997594370951,0.508371886518618,-0.3211382029503943,1.7721704167380157,2.09330861968841,5,15.0,118.0,921_Indoor_Scene_9.JPG,Indoor_Scene_9,Details,9,Indoor
Details\963_Indoor_Scene_9.JPG,0.8736009978163741,0.5074282187939338,0.022710233798606,2.1247863747168427,2.1020761409182365,6,16.0,272.0,963_Indoor_Scene_9.JPG,Indoor_Scene_9,Details,9,Indoor
Details\956_Indoor_Scene_9.jpg,0.7335908172752583,0.3465783929577171,-0.0059061420727348,1.365395045955745,1.3713011880284798,5,15.0,113.0,956_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\875_Indoor_Scene_9.jpg,0.8474792547615488,0.4867971233845564,0.1083030319529524,1.8946199112586453,1.786316879305693,6,16.0,164.0,875_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\892_Indoor_Scene_9.jpg,0.8124365798141739,0.3484932003207236,0.1749251606108413,1.5303748348468147,1.3554496742359734,6,16.0,164.0,892_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\909_Indoor_Scene_9.jpg,0.7822170165299361,0.3928197622193769,0.021347341620453,1.532824070234427,1.511476728613974,5,15.0,117.0,909_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\976_Indoor_Scene_9.JPG,0.876204461415099,0.4142815701639812,0.1427915439344882,1.8541294784929767,1.711337934558489,6,16.0,203.0,976_Indoor_Scene_9.JPG,Indoor_Scene_9,Details,9,Indoor
Details\907_Indoor_Scene_9.jpg,0.8680966134856236,0.4062527764210178,0.1025733726777739,1.6354904189233126,1.5329170462455386,6,16.0,121.0,907_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\973_Indoor_Scene_9.JPG,0.8701895159017685,0.3541616329507104,0.2401333053241101,1.5858346741754477,1.3457013688513375,6,16.0,127.0,973_Indoor_Scene_9.JPG,Indoor_Scene_9,Details,9,Indoor
Details\982_Indoor_Scene_9.jpg,0.9958955080923094,0.4938994947697309,-0.0136018272745065,1.8935053073016728,1.9071071345761792,6,17.0,120.0,982_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\910_Indoor_Scene_9.jpg,1.0024878691552763,0.3005584558090191,0.3550512746163602,1.563227557066412,1.2081762824500517,6,17.0,141.0,910_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\962_Indoor_Scene_9.jpg,1.0118253152819634,0.4436487317543816,0.1157835741718513,1.7737063886624131,1.6579228144905618,6,17.0,149.0,962_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\950_Indoor_Scene_9.jpg,1.0465438621825014,0.352712535419033,0.3481358150171575,1.719209573770136,1.3710737587529784,6,17.0,126.0,950_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\911_Indoor_Scene_9.jpg,1.082068306712476,0.4389458385015903,0.1962783038733478,1.923308942489132,1.727030638615784,6,17.0,111.0,911_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\876_Indoor_Scene_9.jpg,1.1185216855955045,0.4440865347202359,0.1820433010941839,1.9495974713262336,1.76755417023205,6,19.0,139.0,876_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\927_Indoor_Scene_9.jpg,1.1572693434855423,0.3887082603589938,0.3236107098637292,1.9253274070387616,1.6017166971750323,6,19.0,114.0,927_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\905_Indoor_Scene_9.jpg,1.1873028582939773,0.6150429428285041,-0.0032529289436226,2.404452669601719,2.4077055985453417,6,19.0,110.0,905_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\864_Indoor_Scene_9.jpg,1.1947065311368992,0.4230475019587352,0.4713511431640209,2.0854221171273783,1.6140709739633574,6,19.0,110.0,864_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\923_Indoor_Scene_9.jpg,1.2573828734836552,0.2755079339537829,0.7430202941209052,1.8379120241859728,1.094891730065068,6,19.0,131.0,923_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\960_Indoor_Scene_9.jpg,1.233471617478846,0.3364713099352302,0.5081302043744821,1.9358200518832944,1.427689847508812,6,19.0,140.0,960_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\977_Indoor_Scene_9.jpg,1.2790110428146857,0.2778896794376646,0.6793366531721224,1.8053517906983136,1.126015137526191,6,19.0,125.0,977_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\948_Indoor_Scene_9.jpg,1.3147774951713262,0.4075693051683713,0.4853909974384182,2.061332877791503,1.575941880353085,6,19.0,125.0,948_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\984_Indoor_Scene_9.jpg,1.2921962233784972,0.340532270422169,0.5790893509290277,1.9085855679953183,1.3294962170662905,6,19.0,129.0,984_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
Details\935_Indoor_Scene_9.jpg,1.3878108834100171,0.4488957739312349,0.4311648489208466,2.25129240269516,1.8201275537743136,6,19.0,127.0,935_Indoor_Scene_9.jpg,Indoor_Scene_9,Details,9,Indoor
